GEO_ID,NAME,P1_001N
1500000US421010291003,"Block Group 3, Census Tract 291, Philadelphia County, Pennsylvania",1424
1500000US421010291004,"Block Group 4, Census Tract 291, Philadelphia County, Pennsylvania",845
1500000US421010292001,"Block Group 1, Census Tract 292, Philadelphia County, Pennsylvania",2140
1500000US421010292002,"Block Group 2, Census Tract 292, Philadelphia County, Pennsylvania",1301
1500000US421010292003,"Block Group 3, Census Tract 292, Philadelphia County, Pennsylvania",764
1500000US421010293001,"Block Group 1, Census Tract 293, Philadelphia County, Pennsylvania",1150
1500000US421010293002,"Block Group 2, Census Tract 293, Philadelphia County, Pennsylvania",1876
1500000US421010294001,"Block Group 1, Census Tract 294, Philadelphia County, Pennsylvania",711
1500000US421010294002,"Block Group 2, Census Tract 294, Philadelphia County, Pennsylvania",1421
1500000US421010294003,"Block Group 3, Census Tract 294, Philadelphia County, Pennsylvania",1176
1500000US421010298001,"Block Group 1, Census Tract 298, Philadelphia County, Pennsylvania",1086
1500000US421010298002,"Block Group 2, Census Tract 298, Philadelphia County, Pennsylvania",1117
1500000US421010298003,"Block Group 3, Census Tract 298, Philadelphia County, Pennsylvania",799
1500000US421010298004,"Block Group 4, Census Tract 298, Philadelphia County, Pennsylvania",1067
1500000US421010298005,"Block Group 5, Census Tract 298, Philadelphia County, Pennsylvania",778
1500000US421010299001,"Block Group 1, Census Tract 299, Philadelphia County, Pennsylvania",1314
1500000US421010299002,"Block Group 2, Census Tract 299, Philadelphia County, Pennsylvania",860
1500000US421010299003,"Block Group 3, Census Tract 299, Philadelphia County, Pennsylvania",795
1500000US421010299004,"Block Group 4, Census Tract 299, Philadelphia County, Pennsylvania",1648
1500000US421010300001,"Block Group 1, Census Tract 300, Philadelphia County, Pennsylvania",2169
1500000US421010300002,"Block Group 2, Census Tract 300, Philadelphia County, Pennsylvania",1943
1500000US421010300003,"Block Group 3, Census Tract 300, Philadelphia County, Pennsylvania",1416
1500000US421010300004,"Block Group 4, Census Tract 300, Philadelphia County, Pennsylvania",1874
1500000US421010301001,"Block Group 1, Census Tract 301, Philadelphia County, Pennsylvania",1063
1500000US421010301002,"Block Group 2, Census Tract 301, Philadelphia County, Pennsylvania",2137
1500000US421010301003,"Block Group 3, Census Tract 301, Philadelphia County, Pennsylvania",781
1500000US421010301004,"Block Group 4, Census Tract 301, Philadelphia County, Pennsylvania",797
1500000US421010301005,"Block Group 5, Census Tract 301, Philadelphia County, Pennsylvania",1437
1500000US421010302001,"Block Group 1, Census Tract 302, Philadelphia County, Pennsylvania",1768
1500000US421010302002,"Block Group 2, Census Tract 302, Philadelphia County, Pennsylvania",1910
1500000US421010302003,"Block Group 3, Census Tract 302, Philadelphia County, Pennsylvania",1400
1500000US421010302004,"Block Group 4, Census Tract 302, Philadelphia County, Pennsylvania",2353
1500000US421010305011,"Block Group 1, Census Tract 305.01, Philadelphia County, Pennsylvania",1512
1500000US421010305012,"Block Group 2, Census Tract 305.01, Philadelphia County, Pennsylvania",1662
1500000US421010305013,"Block Group 3, Census Tract 305.01, Philadelphia County, Pennsylvania",2276
1500000US421010305021,"Block Group 1, Census Tract 305.02, Philadelphia County, Pennsylvania",1199
1500000US421010305022,"Block Group 2, Census Tract 305.02, Philadelphia County, Pennsylvania",1340
1500000US421010305023,"Block Group 3, Census Tract 305.02, Philadelphia County, Pennsylvania",1051
1500000US421010305024,"Block Group 4, Census Tract 305.02, Philadelphia County, Pennsylvania",1514
1500000US421010305025,"Block Group 5, Census Tract 305.02, Philadelphia County, Pennsylvania",743
1500000US421010306001,"Block Group 1, Census Tract 306, Philadelphia County, Pennsylvania",1397
1500000US421010306002,"Block Group 2, Census Tract 306, Philadelphia County, Pennsylvania",1835
1500000US421010306003,"Block Group 3, Census Tract 306, Philadelphia County, Pennsylvania",1901
1500000US421010306004,"Block Group 4, Census Tract 306, Philadelphia County, Pennsylvania",2009
1500000US421010307001,"Block Group 1, Census Tract 307, Philadelphia County, Pennsylvania",1258
1500000US421010307002,"Block Group 2, Census Tract 307, Philadelphia County, Pennsylvania",744
1500000US421010307003,"Block Group 3, Census Tract 307, Philadelphia County, Pennsylvania",1741
1500000US421010308001,"Block Group 1, Census Tract 308, Philadelphia County, Pennsylvania",834
1500000US421010308002,"Block Group 2, Census Tract 308, Philadelphia County, Pennsylvania",1042
1500000US421010308003,"Block Group 3, Census Tract 308, Philadelphia County, Pennsylvania",1818
1500000US421010308004,"Block Group 4, Census Tract 308, Philadelphia County, Pennsylvania",1444
1500000US421010309001,"Block Group 1, Census Tract 309, Philadelphia County, Pennsylvania",1817
1500000US421010309002,"Block Group 2, Census Tract 309, Philadelphia County, Pennsylvania",986
1500000US421010309003,"Block Group 3, Census Tract 309, Philadelphia County, Pennsylvania",1334
1500000US421010310001,"Block Group 1, Census Tract 310, Philadelphia County, Pennsylvania",1555
1500000US421010310002,"Block Group 2, Census Tract 310, Philadelphia County, Pennsylvania",2135
1500000US421010310003,"Block Group 3, Census Tract 310, Philadelphia County, Pennsylvania",1355
1500000US421010310004,"Block Group 4, Census Tract 310, Philadelphia County, Pennsylvania",2221
1500000US421010311011,"Block Group 1, Census Tract 311.01, Philadelphia County, Pennsylvania",1325
1500000US421010311012,"Block Group 2, Census Tract 311.01, Philadelphia County, Pennsylvania",850
1500000US421010311013,"Block Group 3, Census Tract 311.01, Philadelphia County, Pennsylvania",1420
1500000US421010311014,"Block Group 4, Census Tract 311.01, Philadelphia County, Pennsylvania",1599
1500000US421010311021,"Block Group 1, Census Tract 311.02, Philadelphia County, Pennsylvania",857
1500000US421010311022,"Block Group 2, Census Tract 311.02, Philadelphia County, Pennsylvania",909
1500000US421010311023,"Block Group 3, Census Tract 311.02, Philadelphia County, Pennsylvania",1222
1500000US421010311024,"Block Group 4, Census Tract 311.02, Philadelphia County, Pennsylvania",1630
1500000US421010312001,"Block Group 1, Census Tract 312, Philadelphia County, Pennsylvania",1190
1500000US421010312002,"Block Group 2, Census Tract 312, Philadelphia County, Pennsylvania",2163
1500000US421010312003,"Block Group 3, Census Tract 312, Philadelphia County, Pennsylvania",1451
1500000US421010313001,"Block Group 1, Census Tract 313, Philadelphia County, Pennsylvania",2757
1500000US421010313002,"Block Group 2, Census Tract 313, Philadelphia County, Pennsylvania",2853
1500000US421010313003,"Block Group 3, Census Tract 313, Philadelphia County, Pennsylvania",1806
1500000US421010314011,"Block Group 1, Census Tract 314.01, Philadelphia County, Pennsylvania",2955
1500000US421010314012,"Block Group 2, Census Tract 314.01, Philadelphia County, Pennsylvania",1684
1500000US421010314013,"Block Group 3, Census Tract 314.01, Philadelphia County, Pennsylvania",2817
1500000US421010314021,"Block Group 1, Census Tract 314.02, Philadelphia County, Pennsylvania",1482
1500000US421010314022,"Block Group 2, Census Tract 314.02, Philadelphia County, Pennsylvania",1748
1500000US421010314023,"Block Group 3, Census Tract 314.02, Philadelphia County, Pennsylvania",2726
1500000US421010315011,"Block Group 1, Census Tract 315.01, Philadelphia County, Pennsylvania",1661
1500000US421010315012,"Block Group 2, Census Tract 315.01, Philadelphia County, Pennsylvania",3703
1500000US421010315013,"Block Group 3, Census Tract 315.01, Philadelphia County, Pennsylvania",2017
1500000US421010315021,"Block Group 1, Census Tract 315.02, Philadelphia County, Pennsylvania",2261
1500000US421010315022,"Block Group 2, Census Tract 315.02, Philadelphia County, Pennsylvania",989
1500000US421010315023,"Block Group 3, Census Tract 315.02, Philadelphia County, Pennsylvania",1496
1500000US421010316001,"Block Group 1, Census Tract 316, Philadelphia County, Pennsylvania",960
1500000US421010316002,"Block Group 2, Census Tract 316, Philadelphia County, Pennsylvania",870
1500000US421010316003,"Block Group 3, Census Tract 316, Philadelphia County, Pennsylvania",756
1500000US421010316004,"Block Group 4, Census Tract 316, Philadelphia County, Pennsylvania",854
1500000US421010316005,"Block Group 5, Census Tract 316, Philadelphia County, Pennsylvania",927
1500000US421010316006,"Block Group 6, Census Tract 316, Philadelphia County, Pennsylvania",1097
1500000US421010316007,"Block Group 7, Census Tract 316, Philadelphia County, Pennsylvania",1265
1500000US421010317001,"Block Group 1, Census Tract 317, Philadelphia County, Pennsylvania",1479
1500000US421010317002,"Block Group 2, Census Tract 317, Philadelphia County, Pennsylvania",1647
1500000US421010317003,"Block Group 3, Census Tract 317, Philadelphia County, Pennsylvania",740
1500000US421010317004,"Block Group 4, Census Tract 317, Philadelphia County, Pennsylvania",1571
1500000US421010317005,"Block Group 5, Census Tract 317, Philadelphia County, Pennsylvania",1160
1500000US421010318001,"Block Group 1, Census Tract 318, Philadelphia County, Pennsylvania",1441
1500000US421010318002,"Block Group 2, Census Tract 318, Philadelphia County, Pennsylvania",1096
1500000US421010318003,"Block Group 3, Census Tract 318, Philadelphia County, Pennsylvania",742
1500000US421010318004,"Block Group 4, Census Tract 318, Philadelphia County, Pennsylvania",814
1500000US421010319001,"Block Group 1, Census Tract 319, Philadelphia County, Pennsylvania",1167
1500000US421010319002,"Block Group 2, Census Tract 319, Philadelphia County, Pennsylvania",1160
1500000US421010319003,"Block Group 3, Census Tract 319, Philadelphia County, Pennsylvania",838
1500000US421010319004,"Block Group 4, Census Tract 319, Philadelphia County, Pennsylvania",779
1500000US421010319005,"Block Group 5, Census Tract 319, Philadelphia County, Pennsylvania",1189
1500000US421010320001,"Block Group 1, Census Tract 320, Philadelphia County, Pennsylvania",904
1500000US421010320002,"Block Group 2, Census Tract 320, Philadelphia County, Pennsylvania",1025
1500000US421010320003,"Block Group 3, Census Tract 320, Philadelphia County, Pennsylvania",1131
1500000US421010320004,"Block Group 4, Census Tract 320, Philadelphia County, Pennsylvania",965
1500000US421010320005,"Block Group 5, Census Tract 320, Philadelphia County, Pennsylvania",1123
1500000US421010320006,"Block Group 6, Census Tract 320, Philadelphia County, Pennsylvania",1138
1500000US421010320007,"Block Group 7, Census Tract 320, Philadelphia County, Pennsylvania",1041
1500000US421010321001,"Block Group 1, Census Tract 321, Philadelphia County, Pennsylvania",1426
1500000US421010321002,"Block Group 2, Census Tract 321, Philadelphia County, Pennsylvania",1127
1500000US421010321003,"Block Group 3, Census Tract 321, Philadelphia County, Pennsylvania",1432
1500000US421010323001,"Block Group 1, Census Tract 323, Philadelphia County, Pennsylvania",715
1500000US421010323002,"Block Group 2, Census Tract 323, Philadelphia County, Pennsylvania",1494
1500000US421010323003,"Block Group 3, Census Tract 323, Philadelphia County, Pennsylvania",1869
1500000US421010325001,"Block Group 1, Census Tract 325, Philadelphia County, Pennsylvania",1107
1500000US421010325002,"Block Group 2, Census Tract 325, Philadelphia County, Pennsylvania",2646
1500000US421010325003,"Block Group 3, Census Tract 325, Philadelphia County, Pennsylvania",2457
1500000US421010326001,"Block Group 1, Census Tract 326, Philadelphia County, Pennsylvania",3039
1500000US421010326002,"Block Group 2, Census Tract 326, Philadelphia County, Pennsylvania",2850
1500000US421010326003,"Block Group 3, Census Tract 326, Philadelphia County, Pennsylvania",1872
1500000US421010329001,"Block Group 1, Census Tract 329, Philadelphia County, Pennsylvania",1504
1500000US421010329002,"Block Group 2, Census Tract 329, Philadelphia County, Pennsylvania",1234
1500000US421010329003,"Block Group 3, Census Tract 329, Philadelphia County, Pennsylvania",1693
1500000US421010330001,"Block Group 1, Census Tract 330, Philadelphia County, Pennsylvania",783
1500000US421010330002,"Block Group 2, Census Tract 330, Philadelphia County, Pennsylvania",836
1500000US421010330003,"Block Group 3, Census Tract 330, Philadelphia County, Pennsylvania",1151
1500000US421010330004,"Block Group 4, Census Tract 330, Philadelphia County, Pennsylvania",1949
1500000US421010330005,"Block Group 5, Census Tract 330, Philadelphia County, Pennsylvania",1579
1500000US421010330006,"Block Group 6, Census Tract 330, Philadelphia County, Pennsylvania",1109
1500000US421010330007,"Block Group 7, Census Tract 330, Philadelphia County, Pennsylvania",806
1500000US421010331011,"Block Group 1, Census Tract 331.01, Philadelphia County, Pennsylvania",3143
1500000US421010331012,"Block Group 2, Census Tract 331.01, Philadelphia County, Pennsylvania",2255
1500000US421010331021,"Block Group 1, Census Tract 331.02, Philadelphia County, Pennsylvania",1116
1500000US421010331022,"Block Group 2, Census Tract 331.02, Philadelphia County, Pennsylvania",1128
1500000US421010331023,"Block Group 3, Census Tract 331.02, Philadelphia County, Pennsylvania",847
1500000US421010331024,"Block Group 4, Census Tract 331.02, Philadelphia County, Pennsylvania",1387
1500000US421010332001,"Block Group 1, Census Tract 332, Philadelphia County, Pennsylvania",1873
1500000US421010332002,"Block Group 2, Census Tract 332, Philadelphia County, Pennsylvania",1419
1500000US421010333001,"Block Group 1, Census Tract 333, Philadelphia County, Pennsylvania",1610
1500000US421010333002,"Block Group 2, Census Tract 333, Philadelphia County, Pennsylvania",1473
1500000US421010333003,"Block Group 3, Census Tract 333, Philadelphia County, Pennsylvania",1256
1500000US421010334001,"Block Group 1, Census Tract 334, Philadelphia County, Pennsylvania",1002
1500000US421010334002,"Block Group 2, Census Tract 334, Philadelphia County, Pennsylvania",1644
1500000US421010334003,"Block Group 3, Census Tract 334, Philadelphia County, Pennsylvania",979
1500000US421010334004,"Block Group 4, Census Tract 334, Philadelphia County, Pennsylvania",1822
1500000US421010335001,"Block Group 1, Census Tract 335, Philadelphia County, Pennsylvania",1367
1500000US421010335002,"Block Group 2, Census Tract 335, Philadelphia County, Pennsylvania",1962
1500000US421010335003,"Block Group 3, Census Tract 335, Philadelphia County, Pennsylvania",885
1500000US421010336001,"Block Group 1, Census Tract 336, Philadelphia County, Pennsylvania",1678
1500000US421010336002,"Block Group 2, Census Tract 336, Philadelphia County, Pennsylvania",2344
1500000US421010336003,"Block Group 3, Census Tract 336, Philadelphia County, Pennsylvania",2674
1500000US421010336004,"Block Group 4, Census Tract 336, Philadelphia County, Pennsylvania",1459
1500000US421010337011,"Block Group 1, Census Tract 337.01, Philadelphia County, Pennsylvania",1923
1500000US421010337012,"Block Group 2, Census Tract 337.01, Philadelphia County, Pennsylvania",1207
1500000US421010337013,"Block Group 3, Census Tract 337.01, Philadelphia County, Pennsylvania",632
1500000US421010337014,"Block Group 4, Census Tract 337.01, Philadelphia County, Pennsylvania",1910
1500000US421010337021,"Block Group 1, Census Tract 337.02, Philadelphia County, Pennsylvania",1447
1500000US421010337022,"Block Group 2, Census Tract 337.02, Philadelphia County, Pennsylvania",2314
1500000US421010337023,"Block Group 3, Census Tract 337.02, Philadelphia County, Pennsylvania",1077
1500000US421010337024,"Block Group 4, Census Tract 337.02, Philadelphia County, Pennsylvania",841
1500000US421010338001,"Block Group 1, Census Tract 338, Philadelphia County, Pennsylvania",1863
1500000US421010338002,"Block Group 2, Census Tract 338, Philadelphia County, Pennsylvania",2488
1500000US421010338003,"Block Group 3, Census Tract 338, Philadelphia County, Pennsylvania",1934
1500000US421010339001,"Block Group 1, Census Tract 339, Philadelphia County, Pennsylvania",1341
1500000US421010339002,"Block Group 2, Census Tract 339, Philadelphia County, Pennsylvania",1765
1500000US421010340001,"Block Group 1, Census Tract 340, Philadelphia County, Pennsylvania",1097
1500000US421010340002,"Block Group 2, Census Tract 340, Philadelphia County, Pennsylvania",1147
1500000US421010340003,"Block Group 3, Census Tract 340, Philadelphia County, Pennsylvania",727
1500000US421010341001,"Block Group 1, Census Tract 341, Philadelphia County, Pennsylvania",1641
1500000US421010341002,"Block Group 2, Census Tract 341, Philadelphia County, Pennsylvania",1760
1500000US421010341003,"Block Group 3, Census Tract 341, Philadelphia County, Pennsylvania",1274
1500000US421010341004,"Block Group 4, Census Tract 341, Philadelphia County, Pennsylvania",1154
1500000US421010342001,"Block Group 1, Census Tract 342, Philadelphia County, Pennsylvania",1562
1500000US421010342002,"Block Group 2, Census Tract 342, Philadelphia County, Pennsylvania",2170
1500000US421010344001,"Block Group 1, Census Tract 344, Philadelphia County, Pennsylvania",1790
1500000US421010344002,"Block Group 2, Census Tract 344, Philadelphia County, Pennsylvania",1646
1500000US421010344003,"Block Group 3, Census Tract 344, Philadelphia County, Pennsylvania",2212
1500000US421010344004,"Block Group 4, Census Tract 344, Philadelphia County, Pennsylvania",2166
1500000US421010345011,"Block Group 1, Census Tract 345.01, Philadelphia County, Pennsylvania",1918
1500000US421010345012,"Block Group 2, Census Tract 345.01, Philadelphia County, Pennsylvania",1865
1500000US421010345021,"Block Group 1, Census Tract 345.02, Philadelphia County, Pennsylvania",1364
1500000US421010345022,"Block Group 2, Census Tract 345.02, Philadelphia County, Pennsylvania",2696
1500000US421010345023,"Block Group 3, Census Tract 345.02, Philadelphia County, Pennsylvania",1868
1500000US421010346001,"Block Group 1, Census Tract 346, Philadelphia County, Pennsylvania",1348
1500000US421010346002,"Block Group 2, Census Tract 346, Philadelphia County, Pennsylvania",1492
1500000US421010347011,"Block Group 1, Census Tract 347.01, Philadelphia County, Pennsylvania",963
1500000US421010347012,"Block Group 2, Census Tract 347.01, Philadelphia County, Pennsylvania",1973
1500000US421010347013,"Block Group 3, Census Tract 347.01, Philadelphia County, Pennsylvania",2150
1500000US421010347014,"Block Group 4, Census Tract 347.01, Philadelphia County, Pennsylvania",1650
1500000US421010347021,"Block Group 1, Census Tract 347.02, Philadelphia County, Pennsylvania",1848
1500000US421010347022,"Block Group 2, Census Tract 347.02, Philadelphia County, Pennsylvania",1168
1500000US421010347023,"Block Group 3, Census Tract 347.02, Philadelphia County, Pennsylvania",880
1500000US421010348011,"Block Group 1, Census Tract 348.01, Philadelphia County, Pennsylvania",1209
1500000US421010348012,"Block Group 2, Census Tract 348.01, Philadelphia County, Pennsylvania",1792
1500000US421010348013,"Block Group 3, Census Tract 348.01, Philadelphia County, Pennsylvania",1552
1500000US421010348021,"Block Group 1, Census Tract 348.02, Philadelphia County, Pennsylvania",2589
1500000US421010348022,"Block Group 2, Census Tract 348.02, Philadelphia County, Pennsylvania",1435
1500000US421010348023,"Block Group 3, Census Tract 348.02, Philadelphia County, Pennsylvania",1546
1500000US421010348031,"Block Group 1, Census Tract 348.03, Philadelphia County, Pennsylvania",1154
1500000US421010348032,"Block Group 2, Census Tract 348.03, Philadelphia County, Pennsylvania",2521
1500000US421010348033,"Block Group 3, Census Tract 348.03, Philadelphia County, Pennsylvania",841
1500000US421010349001,"Block Group 1, Census Tract 349, Philadelphia County, Pennsylvania",1094
1500000US421010349002,"Block Group 2, Census Tract 349, Philadelphia County, Pennsylvania",2517
1500000US421010349003,"Block Group 3, Census Tract 349, Philadelphia County, Pennsylvania",945
1500000US421010349004,"Block Group 4, Census Tract 349, Philadelphia County, Pennsylvania",1184
1500000US421010351001,"Block Group 1, Census Tract 351, Philadelphia County, Pennsylvania",919
1500000US421010351002,"Block Group 2, Census Tract 351, Philadelphia County, Pennsylvania",1414
1500000US421010351003,"Block Group 3, Census Tract 351, Philadelphia County, Pennsylvania",1935
1500000US421010352001,"Block Group 1, Census Tract 352, Philadelphia County, Pennsylvania",2294
1500000US421010352002,"Block Group 2, Census Tract 352, Philadelphia County, Pennsylvania",897
1500000US421010352003,"Block Group 3, Census Tract 352, Philadelphia County, Pennsylvania",1680
1500000US421010353011,"Block Group 1, Census Tract 353.01, Philadelphia County, Pennsylvania",2495
1500000US421010353012,"Block Group 2, Census Tract 353.01, Philadelphia County, Pennsylvania",1967
1500000US421010353013,"Block Group 3, Census Tract 353.01, Philadelphia County, Pennsylvania",798
1500000US421010353021,"Block Group 1, Census Tract 353.02, Philadelphia County, Pennsylvania",2133
1500000US421010353022,"Block Group 2, Census Tract 353.02, Philadelphia County, Pennsylvania",2586
1500000US421010355001,"Block Group 1, Census Tract 355, Philadelphia County, Pennsylvania",3034
1500000US421010355002,"Block Group 2, Census Tract 355, Philadelphia County, Pennsylvania",2141
1500000US421010355003,"Block Group 3, Census Tract 355, Philadelphia County, Pennsylvania",3064
1500000US421010356011,"Block Group 1, Census Tract 356.01, Philadelphia County, Pennsylvania",2182
1500000US421010356012,"Block Group 2, Census Tract 356.01, Philadelphia County, Pennsylvania",1672
1500000US421010356013,"Block Group 3, Census Tract 356.01, Philadelphia County, Pennsylvania",808
1500000US421010356014,"Block Group 4, Census Tract 356.01, Philadelphia County, Pennsylvania",1132
1500000US421010356021,"Block Group 1, Census Tract 356.02, Philadelphia County, Pennsylvania",1464
1500000US421010356022,"Block Group 2, Census Tract 356.02, Philadelphia County, Pennsylvania",2229
1500000US421010357011,"Block Group 1, Census Tract 357.01, Philadelphia County, Pennsylvania",2820
1500000US421010357012,"Block Group 2, Census Tract 357.01, Philadelphia County, Pennsylvania",2708
1500000US421010357021,"Block Group 1, Census Tract 357.02, Philadelphia County, Pennsylvania",2030
1500000US421010357022,"Block Group 2, Census Tract 357.02, Philadelphia County, Pennsylvania",3151
1500000US421010358001,"Block Group 1, Census Tract 358, Philadelphia County, Pennsylvania",1995
1500000US421010358002,"Block Group 2, Census Tract 358, Philadelphia County, Pennsylvania",1384
1500000US421010358003,"Block Group 3, Census Tract 358, Philadelphia County, Pennsylvania",2903
1500000US421010359001,"Block Group 1, Census Tract 359, Philadelphia County, Pennsylvania",2578
1500000US421010359002,"Block Group 2, Census Tract 359, Philadelphia County, Pennsylvania",2783
1500000US421010360001,"Block Group 1, Census Tract 360, Philadelphia County, Pennsylvania",1087
1500000US421010360002,"Block Group 2, Census Tract 360, Philadelphia County, Pennsylvania",2160
1500000US421010360003,"Block Group 3, Census Tract 360, Philadelphia County, Pennsylvania",0
1500000US421010361001,"Block Group 1, Census Tract 361, Philadelphia County, Pennsylvania",982
1500000US421010361002,"Block Group 2, Census Tract 361, Philadelphia County, Pennsylvania",1134
1500000US421010361003,"Block Group 3, Census Tract 361, Philadelphia County, Pennsylvania",1913
1500000US421010362011,"Block Group 1, Census Tract 362.01, Philadelphia County, Pennsylvania",1645
1500000US421010362012,"Block Group 2, Census Tract 362.01, Philadelphia County, Pennsylvania",828
1500000US421010362013,"Block Group 3, Census Tract 362.01, Philadelphia County, Pennsylvania",1439
1500000US421010362014,"Block Group 4, Census Tract 362.01, Philadelphia County, Pennsylvania",1181
1500000US421010362021,"Block Group 1, Census Tract 362.02, Philadelphia County, Pennsylvania",2263
1500000US421010362022,"Block Group 2, Census Tract 362.02, Philadelphia County, Pennsylvania",1385
1500000US421010362023,"Block Group 3, Census Tract 362.02, Philadelphia County, Pennsylvania",2543
1500000US421010362031,"Block Group 1, Census Tract 362.03, Philadelphia County, Pennsylvania",1565
1500000US421010362032,"Block Group 2, Census Tract 362.03, Philadelphia County, Pennsylvania",1094
1500000US421010362033,"Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",2475
1500000US421010363011,"Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",2103
1500000US421010363012,"Block Group 2, Census Tract 363.01, Philadelphia County, Pennsylvania",1740
1500000US421010363021,"Block Group 1, Census Tract 363.02, Philadelphia County, Pennsylvania",1482
1500000US421010363022,"Block Group 2, Census Tract 363.02, Philadelphia County, Pennsylvania",2230
1500000US421010363031,"Block Group 1, Census Tract 363.03, Philadelphia County, Pennsylvania",2158
1500000US421010363032,"Block Group 2, Census Tract 363.03, Philadelphia County, Pennsylvania",1434
1500000US421010363033,"Block Group 3, Census Tract 363.03, Philadelphia County, Pennsylvania",1616
1500000US421010363034,"Block Group 4, Census Tract 363.03, Philadelphia County, Pennsylvania",1487
1500000US421010364001,"Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",971
1500000US421010365011,"Block Group 1, Census Tract 365.01, Philadelphia County, Pennsylvania",2224
1500000US421010365012,"Block Group 2, Census Tract 365.01, Philadelphia County, Pennsylvania",960
1500000US421010365013,"Block Group 3, Census Tract 365.01, Philadelphia County, Pennsylvania",2514
1500000US421010365021,"Block Group 1, Census Tract 365.02, Philadelphia County, Pennsylvania",2582
1500000US421010365022,"Block Group 2, Census Tract 365.02, Philadelphia County, Pennsylvania",1548
1500000US421010366001,"Block Group 1, Census Tract 366, Philadelphia County, Pennsylvania",571
1500000US421010366002,"Block Group 2, Census Tract 366, Philadelphia County, Pennsylvania",396
1500000US421010366003,"Block Group 3, Census Tract 366, Philadelphia County, Pennsylvania",839
1500000US421010366004,"Block Group 4, Census Tract 366, Philadelphia County, Pennsylvania",365
1500000US421010367001,"Block Group 1, Census Tract 367, Philadelphia County, Pennsylvania",281
1500000US421010367002,"Block Group 2, Census Tract 367, Philadelphia County, Pennsylvania",2158
1500000US421010367003,"Block Group 3, Census Tract 367, Philadelphia County, Pennsylvania",1417
1500000US421010369011,"Block Group 1, Census Tract 369.01, Philadelphia County, Pennsylvania",0
1500000US421010369012,"Block Group 2, Census Tract 369.01, Philadelphia County, Pennsylvania",4
1500000US421010369013,"Block Group 3, Census Tract 369.01, Philadelphia County, Pennsylvania",0
1500000US421010369014,"Block Group 4, Census Tract 369.01, Philadelphia County, Pennsylvania",0
1500000US421010369021,"Block Group 1, Census Tract 369.02, Philadelphia County, Pennsylvania",0
1500000US421010369022,"Block Group 2, Census Tract 369.02, Philadelphia County, Pennsylvania",1821
1500000US421010369023,"Block Group 3, Census Tract 369.02, Philadelphia County, Pennsylvania",801
1500000US421010369024,"Block Group 4, Census Tract 369.02, Philadelphia County, Pennsylvania",783
1500000US421010369025,"Block Group 5, Census Tract 369.02, Philadelphia County, Pennsylvania",1597
1500000US421010369026,"Block Group 6, Census Tract 369.02, Philadelphia County, Pennsylvania",1596
1500000US421010372001,"Block Group 1, Census Tract 372, Philadelphia County, Pennsylvania",1026
1500000US421010372002,"Block Group 2, Census Tract 372, Philadelphia County, Pennsylvania",1534
1500000US421010372003,"Block Group 3, Census Tract 372, Philadelphia County, Pennsylvania",745
1500000US421010372004,"Block Group 4, Census Tract 372, Philadelphia County, Pennsylvania",1219
1500000US421010373001,"Block Group 1, Census Tract 373, Philadelphia County, Pennsylvania",1754
1500000US421010373002,"Block Group 2, Census Tract 373, Philadelphia County, Pennsylvania",2164
1500000US421010373003,"Block Group 3, Census Tract 373, Philadelphia County, Pennsylvania",1363
1500000US421010373004,"Block Group 4, Census Tract 373, Philadelphia County, Pennsylvania",632
1500000US421010375001,"Block Group 1, Census Tract 375, Philadelphia County, Pennsylvania",2160
1500000US421010375002,"Block Group 2, Census Tract 375, Philadelphia County, Pennsylvania",1914
1500000US421010376001,"Block Group 1, Census Tract 376, Philadelphia County, Pennsylvania",851
1500000US421010376002,"Block Group 2, Census Tract 376, Philadelphia County, Pennsylvania",1250
1500000US421010376003,"Block Group 3, Census Tract 376, Philadelphia County, Pennsylvania",1563
1500000US421010377001,"Block Group 1, Census Tract 377, Philadelphia County, Pennsylvania",1411
1500000US421010377002,"Block Group 2, Census Tract 377, Philadelphia County, Pennsylvania",2501
1500000US421010377003,"Block Group 3, Census Tract 377, Philadelphia County, Pennsylvania",671
1500000US421010378001,"Block Group 1, Census Tract 378, Philadelphia County, Pennsylvania",0
1500000US421010378002,"Block Group 2, Census Tract 378, Philadelphia County, Pennsylvania",824
1500000US421010378003,"Block Group 3, Census Tract 378, Philadelphia County, Pennsylvania",5
1500000US421010378004,"Block Group 4, Census Tract 378, Philadelphia County, Pennsylvania",0
1500000US421010378005,"Block Group 5, Census Tract 378, Philadelphia County, Pennsylvania",572
1500000US421010378006,"Block Group 6, Census Tract 378, Philadelphia County, Pennsylvania",6
1500000US421010378007,"Block Group 7, Census Tract 378, Philadelphia County, Pennsylvania",10
1500000US421010378008,"Block Group 8, Census Tract 378, Philadelphia County, Pennsylvania",972
1500000US421010379001,"Block Group 1, Census Tract 379, Philadelphia County, Pennsylvania",717
1500000US421010379002,"Block Group 2, Census Tract 379, Philadelphia County, Pennsylvania",1074
1500000US421010379003,"Block Group 3, Census Tract 379, Philadelphia County, Pennsylvania",843
1500000US421010379004,"Block Group 4, Census Tract 379, Philadelphia County, Pennsylvania",753
1500000US421010379005,"Block Group 5, Census Tract 379, Philadelphia County, Pennsylvania",882
