"GEO_ID","NAME","P1_001N","P1_001NA","P1_002N","P1_002NA","P1_003N","P1_003NA","P1_004N","P1_004NA","P1_005N","P1_005NA","P1_006N","P1_006NA","P1_007N","P1_007NA","P1_008N","P1_008NA","P1_009N","P1_009NA","P1_010N","P1_010NA","P1_011N","P1_011NA","P1_012N","P1_012NA","P1_013N","P1_013NA","P1_014N","P1_014NA","P1_015N","P1_015NA","P1_016N","P1_016NA","P1_017N","P1_017NA","P1_018N","P1_018NA","P1_019N","P1_019NA","P1_020N","P1_020NA","P1_021N","P1_021NA","P1_022N","P1_022NA","P1_023N","P1_023NA","P1_024N","P1_024NA","P1_025N","P1_025NA","P1_026N","P1_026NA","P1_027N","P1_027NA","P1_028N","P1_028NA","P1_029N","P1_029NA","P1_030N","P1_030NA","P1_031N","P1_031NA","P1_032N","P1_032NA","P1_033N","P1_033NA","P1_034N","P1_034NA","P1_035N","P1_035NA","P1_036N","P1_036NA","P1_037N","P1_037NA","P1_038N","P1_038NA","P1_039N","P1_039NA","P1_040N","P1_040NA","P1_041N","P1_041NA","P1_042N","P1_042NA","P1_043N","P1_043NA","P1_044N","P1_044NA","P1_045N","P1_045NA","P1_046N","P1_046NA","P1_047N","P1_047NA","P1_048N","P1_048NA","P1_049N","P1_049NA","P1_050N","P1_050NA","P1_051N","P1_051NA","P1_052N","P1_052NA","P1_053N","P1_053NA","P1_054N","P1_054NA","P1_055N","P1_055NA","P1_056N","P1_056NA","P1_057N","P1_057NA","P1_058N","P1_058NA","P1_059N","P1_059NA","P1_060N","P1_060NA","P1_061N","P1_061NA","P1_062N","P1_062NA","P1_063N","P1_063NA","P1_064N","P1_064NA","P1_065N","P1_065NA","P1_066N","P1_066NA","P1_067N","P1_067NA","P1_068N","P1_068NA","P1_069N","P1_069NA","P1_070N","P1_070NA","P1_071N","P1_071NA",
"1500000US421010308003","Block Group 3, Census Tract 308, Philadelphia County, Pennsylvania","1818","null","1645","null","542","null","486","null","9","null","422","null","0","null","186","null","173","null","164","null","14","null","7","null","11","null","1","null","104","null","8","null","1","null","0","null","11","null","0","null","0","null","4","null","1","null","2","null","0","null","9","null","5","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010308004","Block Group 4, Census Tract 308, Philadelphia County, Pennsylvania","1444","null","1323","null","490","null","408","null","1","null","293","null","2","null","129","null","121","null","113","null","6","null","0","null","17","null","0","null","68","null","3","null","1","null","2","null","12","null","0","null","0","null","1","null","2","null","1","null","0","null","7","null","0","null","3","null","0","null","0","null","0","null","0","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010309001","Block Group 1, Census Tract 309, Philadelphia County, Pennsylvania","1817","null","1659","null","362","null","682","null","1","null","356","null","0","null","258","null","158","null","148","null","14","null","4","null","11","null","0","null","101","null","3","null","4","null","2","null","4","null","1","null","0","null","2","null","0","null","2","null","0","null","9","null","3","null","0","null","0","null","0","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010309002","Block Group 2, Census Tract 309, Philadelphia County, Pennsylvania","986","null","865","null","152","null","473","null","0","null","96","null","0","null","144","null","121","null","118","null","11","null","0","null","2","null","0","null","84","null","0","null","2","null","2","null","12","null","0","null","0","null","3","null","0","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010309003","Block Group 3, Census Tract 309, Philadelphia County, Pennsylvania","1334","null","1178","null","267","null","531","null","0","null","192","null","0","null","188","null","156","null","153","null","21","null","0","null","12","null","0","null","102","null","3","null","2","null","0","null","9","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null",
"1500000US421010310001","Block Group 1, Census Tract 310, Philadelphia County, Pennsylvania","1555","null","1373","null","374","null","350","null","11","null","312","null","8","null","318","null","182","null","174","null","21","null","1","null","7","null","0","null","105","null","6","null","2","null","0","null","26","null","2","null","0","null","3","null","0","null","1","null","0","null","3","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","5","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010310002","Block Group 2, Census Tract 310, Philadelphia County, Pennsylvania","2135","null","1943","null","405","null","604","null","21","null","600","null","10","null","303","null","192","null","184","null","11","null","16","null","27","null","0","null","113","null","1","null","2","null","0","null","9","null","1","null","0","null","4","null","0","null","0","null","0","null","3","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010310003","Block Group 3, Census Tract 310, Philadelphia County, Pennsylvania","1355","null","1224","null","424","null","217","null","20","null","310","null","3","null","250","null","131","null","126","null","11","null","2","null","3","null","0","null","76","null","7","null","1","null","0","null","24","null","0","null","0","null","0","null","0","null","2","null","0","null","4","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010310004","Block Group 4, Census Tract 310, Philadelphia County, Pennsylvania","2221","null","2032","null","608","null","456","null","14","null","701","null","7","null","246","null","189","null","184","null","16","null","2","null","17","null","0","null","118","null","2","null","1","null","0","null","23","null","0","null","0","null","1","null","0","null","4","null","0","null","3","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010311011","Block Group 1, Census Tract 311.01, Philadelphia County, Pennsylvania","1325","null","1133","null","217","null","482","null","18","null","159","null","2","null","255","null","192","null","185","null","7","null","2","null","2","null","0","null","142","null","1","null","1","null","0","null","21","null","0","null","0","null","4","null","0","null","5","null","0","null","7","null","3","null","0","null","0","null","3","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010311012","Block Group 2, Census Tract 311.01, Philadelphia County, Pennsylvania","850","null","745","null","147","null","371","null","14","null","77","null","0","null","136","null","105","null","99","null","12","null","0","null","0","null","0","null","63","null","4","null","1","null","0","null","15","null","0","null","0","null","2","null","0","null","2","null","0","null","4","null","1","null","0","null","0","null","1","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010311013","Block Group 3, Census Tract 311.01, Philadelphia County, Pennsylvania","1420","null","1321","null","295","null","583","null","8","null","157","null","1","null","277","null","99","null","88","null","13","null","2","null","2","null","0","null","35","null","8","null","3","null","0","null","17","null","0","null","0","null","5","null","0","null","3","null","0","null","9","null","3","null","0","null","0","null","1","null","0","null","0","null","4","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010311014","Block Group 4, Census Tract 311.01, Philadelphia County, Pennsylvania","1599","null","1437","null","194","null","686","null","9","null","213","null","0","null","335","null","162","null","148","null","15","null","0","null","2","null","0","null","77","null","7","null","3","null","2","null","38","null","0","null","0","null","1","null","0","null","2","null","1","null","12","null","1","null","0","null","0","null","4","null","0","null","0","null","5","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010311021","Block Group 1, Census Tract 311.02, Philadelphia County, Pennsylvania","857","null","760","null","101","null","396","null","9","null","57","null","1","null","196","null","97","null","96","null","29","null","0","null","3","null","0","null","35","null","0","null","0","null","0","null","28","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010311022","Block Group 2, Census Tract 311.02, Philadelphia County, Pennsylvania","909","null","839","null","135","null","480","null","2","null","57","null","0","null","165","null","70","null","66","null","4","null","0","null","4","null","0","null","30","null","2","null","0","null","0","null","26","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","1","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010311023","Block Group 3, Census Tract 311.02, Philadelphia County, Pennsylvania","1222","null","1118","null","181","null","558","null","2","null","96","null","0","null","281","null","104","null","95","null","7","null","0","null","14","null","0","null","63","null","1","null","0","null","0","null","10","null","0","null","0","null","0","null","0","null","0","null","0","null","9","null","3","null","0","null","0","null","2","null","1","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010311024","Block Group 4, Census Tract 311.02, Philadelphia County, Pennsylvania","1630","null","1513","null","209","null","878","null","2","null","133","null","5","null","286","null","117","null","104","null","24","null","1","null","3","null","0","null","57","null","0","null","0","null","1","null","18","null","0","null","0","null","0","null","0","null","0","null","0","null","11","null","3","null","1","null","0","null","3","null","0","null","0","null","2","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010312001","Block Group 1, Census Tract 312, Philadelphia County, Pennsylvania","1190","null","1081","null","139","null","628","null","0","null","100","null","1","null","213","null","109","null","104","null","6","null","1","null","13","null","0","null","59","null","1","null","0","null","1","null","20","null","0","null","0","null","0","null","2","null","0","null","1","null","5","null","1","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010312002","Block Group 2, Census Tract 312, Philadelphia County, Pennsylvania","2163","null","1947","null","385","null","867","null","13","null","297","null","1","null","384","null","216","null","201","null","22","null","2","null","10","null","0","null","127","null","3","null","5","null","0","null","29","null","0","null","0","null","0","null","0","null","0","null","3","null","13","null","5","null","0","null","0","null","6","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010312003","Block Group 3, Census Tract 312, Philadelphia County, Pennsylvania","1451","null","1299","null","271","null","701","null","17","null","74","null","2","null","234","null","152","null","138","null","22","null","7","null","8","null","0","null","74","null","5","null","0","null","0","null","10","null","0","null","0","null","8","null","2","null","0","null","2","null","12","null","8","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010313001","Block Group 1, Census Tract 313, Philadelphia County, Pennsylvania","2757","null","2306","null","674","null","620","null","24","null","556","null","0","null","432","null","451","null","439","null","32","null","3","null","18","null","0","null","336","null","2","null","2","null","0","null","39","null","0","null","0","null","4","null","0","null","3","null","0","null","11","null","0","null","0","null","0","null","7","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010313002","Block Group 2, Census Tract 313, Philadelphia County, Pennsylvania","2853","null","2442","null","527","null","596","null","23","null","840","null","3","null","453","null","411","null","388","null","27","null","1","null","11","null","0","null","301","null","7","null","3","null","0","null","23","null","0","null","0","null","13","null","0","null","2","null","0","null","19","null","2","null","0","null","0","null","7","null","0","null","0","null","3","null","0","null","2","null","0","null","1","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","1","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010313003","Block Group 3, Census Tract 313, Philadelphia County, Pennsylvania","1806","null","1539","null","317","null","505","null","18","null","326","null","3","null","370","null","267","null","255","null","11","null","4","null","6","null","0","null","207","null","1","null","2","null","0","null","21","null","0","null","0","null","2","null","0","null","1","null","0","null","8","null","2","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","3","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010314011","Block Group 1, Census Tract 314.01, Philadelphia County, Pennsylvania","2955","null","2607","null","648","null","601","null","27","null","595","null","8","null","728","null","348","null","335","null","23","null","2","null","13","null","1","null","266","null","2","null","2","null","0","null","24","null","2","null","0","null","0","null","0","null","0","null","0","null","9","null","1","null","1","null","0","null","4","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010314012","Block Group 2, Census Tract 314.01, Philadelphia County, Pennsylvania","1684","null","1401","null","349","null","245","null","10","null","526","null","0","null","271","null","283","null","276","null","17","null","3","null","17","null","0","null","216","null","0","null","0","null","0","null","21","null","0","null","0","null","0","null","0","null","0","null","2","null","3","null","1","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010314013","Block Group 3, Census Tract 314.01, Philadelphia County, Pennsylvania","2817","null","2452","null","584","null","460","null","20","null","723","null","1","null","664","null","365","null","347","null","43","null","2","null","20","null","0","null","232","null","2","null","2","null","0","null","33","null","0","null","0","null","2","null","0","null","8","null","3","null","12","null","2","null","1","null","0","null","7","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","5","null","0","null","0","null","5","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010314021","Block Group 1, Census Tract 314.02, Philadelphia County, Pennsylvania","1482","null","1309","null","370","null","221","null","7","null","439","null","0","null","272","null","173","null","165","null","14","null","2","null","16","null","0","null","120","null","0","null","0","null","0","null","10","null","0","null","0","null","1","null","0","null","2","null","0","null","8","null","1","null","0","null","0","null","2","null","0","null","0","null","5","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010314022","Block Group 2, Census Tract 314.02, Philadelphia County, Pennsylvania","1748","null","1566","null","252","null","281","null","1","null","700","null","0","null","332","null","182","null","179","null","9","null","0","null","4","null","1","null","116","null","4","null","1","null","0","null","41","null","0","null","0","null","3","null","0","null","0","null","0","null","3","null","2","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010314023","Block Group 3, Census Tract 314.02, Philadelphia County, Pennsylvania","2726","null","2462","null","641","null","249","null","26","null","982","null","0","null","564","null","264","null","253","null","19","null","0","null","10","null","0","null","197","null","5","null","0","null","0","null","20","null","0","null","0","null","2","null","0","null","0","null","0","null","11","null","9","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010315011","Block Group 1, Census Tract 315.01, Philadelphia County, Pennsylvania","1661","null","1533","null","706","null","170","null","6","null","377","null","2","null","272","null","128","null","121","null","23","null","7","null","6","null","0","null","75","null","0","null","0","null","0","null","4","null","0","null","0","null","3","null","0","null","3","null","0","null","5","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010315012","Block Group 2, Census Tract 315.01, Philadelphia County, Pennsylvania","3703","null","3440","null","1711","null","357","null","10","null","845","null","3","null","514","null","263","null","251","null","43","null","2","null","15","null","0","null","154","null","3","null","6","null","0","null","23","null","0","null","0","null","3","null","0","null","0","null","2","null","6","null","3","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","6","null","0","null","1","null","5","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010315013","Block Group 3, Census Tract 315.01, Philadelphia County, Pennsylvania","2017","null","1864","null","863","null","170","null","3","null","538","null","0","null","290","null","153","null","137","null","21","null","6","null","13","null","3","null","83","null","1","null","1","null","0","null","6","null","0","null","0","null","1","null","1","null","0","null","1","null","11","null","9","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","5","null","0","null","0","null","4","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010315021","Block Group 1, Census Tract 315.02, Philadelphia County, Pennsylvania","2261","null","2071","null","810","null","245","null","7","null","552","null","0","null","457","null","190","null","181","null","13","null","8","null","18","null","0","null","128","null","1","null","0","null","0","null","10","null","0","null","0","null","2","null","0","null","0","null","1","null","5","null","3","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","2","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010315022","Block Group 2, Census Tract 315.02, Philadelphia County, Pennsylvania","989","null","938","null","404","null","115","null","2","null","208","null","0","null","209","null","51","null","50","null","15","null","2","null","1","null","0","null","26","null","0","null","1","null","4","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010315023","Block Group 3, Census Tract 315.02, Philadelphia County, Pennsylvania","1496","null","1346","null","552","null","153","null","2","null","411","null","0","null","228","null","150","null","137","null","13","null","4","null","20","null","0","null","90","null","0","null","1","null","1","null","5","null","0","null","0","null","0","null","0","null","0","null","3","null","9","null","7","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","2","null",
"1500000US421010316001","Block Group 1, Census Tract 316, Philadelphia County, Pennsylvania","960","null","895","null","404","null","66","null","0","null","263","null","0","null","162","null","65","null","61","null","3","null","5","null","11","null","0","null","32","null","0","null","3","null","0","null","6","null","0","null","0","null","0","null","0","null","1","null","0","null","4","null","1","null","0","null","0","null","1","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010316002","Block Group 2, Census Tract 316, Philadelphia County, Pennsylvania","870","null","788","null","340","null","80","null","1","null","214","null","0","null","153","null","82","null","79","null","17","null","9","null","10","null","0","null","28","null","0","null","2","null","0","null","13","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010316003","Block Group 3, Census Tract 316, Philadelphia County, Pennsylvania","756","null","684","null","179","null","272","null","1","null","59","null","0","null","173","null","72","null","61","null","7","null","2","null","4","null","0","null","35","null","0","null","5","null","0","null","8","null","0","null","0","null","0","null","0","null","0","null","0","null","10","null","4","null","2","null","1","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010316004","Block Group 4, Census Tract 316, Philadelphia County, Pennsylvania","854","null","768","null","272","null","150","null","4","null","117","null","0","null","225","null","86","null","79","null","11","null","1","null","2","null","0","null","54","null","2","null","0","null","0","null","8","null","0","null","0","null","1","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
